subject_1_code,subject_1_name,subject_2_code,subject_2_name,similarity_score
41182,System Security,41889,Application Development in the iOS Environment,0.10384820098604565
41039,Programming 1,97403,French Language and Culture 3,0.10384004626893543
97801,Italian Language and Culture 1,41889,Application Development in the iOS Environment,0.10382469057147756
31005,Machine Learning,97207,Japanese Films and Popular Culture,0.10376735031359163
976111,Contemporary China,97503,Spanish Language and Culture 3,0.10375847935249108
97207,Japanese Films and Popular Culture,SMJ09036,Specialist Country Studies,0.10375686848848503
99200,Intercultural Communication,97604,German Language and Culture 4,0.10371770890953708
41043,Natural Language Processing,48210,"Interrogating Technology: Sustainability, Environment and Social Change",0.1037124955076087
33130,Mathematics 1,32144,Technology Research Preparation,0.10371138809383021
99218,Intercultural Communication,97101,Chinese Language and Culture 1,0.10370200821968173
99218,Intercultural Communication,97201,Japanese Language and Culture 1,0.10369021445810236
SMJ10188,AWS Industry,40003,Google Industry Studio,0.10366033829398373
95004,TD: Technologies reimagined in a complex world,42174,Artificial Intelligence Studio,0.10365573140677613
41889,Application Development in the iOS Environment,42050,SAS Predictive Business Analytics,0.10362586423094758
43029,Introduction to Humanitarian Engineering,97404,French Language and Culture 4,0.1036215963203418
31256,Image Processing and Pattern Recognition,40007,iOS Innovation Studio,0.10361138889726285
976211,Contemporary Japan,97508,US Latin American Relations,0.10356770096202395
97106,Chinese Language and Culture 6,31777,Advanced Interaction Design,0.10353348092658929
31269,Business Requirements Modelling,97508,US Latin American Relations,0.10352385318112306
41001,Cloud Computing and Software as a Service,976421,Contemporary Germany,0.10351837450202762
41182,System Security,976211,Contemporary Japan,0.10350974771850727
976111,Contemporary China,97403,French Language and Culture 3,0.10348650735935865
32567,Business Intelligence for Decision Support,49275,Neural Networks and Fuzzy Logic,0.1034825336059359
97608,German Popular Music,32144,Technology Research Preparation,0.10348033188218889
31256,Image Processing and Pattern Recognition,97201,Japanese Language and Culture 1,0.10346619023702718
97210,Transcultural Communication in Japanese,41020,Human-centred Design Methods,0.1034641032607878
48080,Introduction to Innovation,97116,Chinese Business and Administrative Language,0.10340676293592371
41184,Secure Programming and Penetration Testing,42177,Image Processing and Pattern Recognition,0.1034061749803303
41039,Programming 1,41025,Introduction to Software Development,0.1033966249950889
41039,Programming 1,97804,Italian Language and Culture 4,0.10337455605973939
97607,German Film,41020,Human-centred Design Methods,0.10337265125287479
976111,Contemporary China,97409,Francophone Cultures of Consumption,0.10337082763995487
31265,Communication for IT Professionals,97111,Chinese Festivals and Ceremonies,0.10336394517087585
31005,Machine Learning,81547,Leading Creative Innovation,0.10334880069484291
31265,Communication for IT Professionals,41080,Theory of Computing Science,0.10334682736128094
97113,Chinese Culture and Heritage,31777,Advanced Interaction Design,0.10332411687018415
99218,Intercultural Communication,97604,German Language and Culture 4,0.10323558140291732
41182,System Security,41020,Human-centred Design Methods,0.1032183962009393
97901,International Internship,97116,Chinese Business and Administrative Language,0.10320775257477689
976111,Contemporary China,97404,French Language and Culture 4,0.10318656449225254
41039,Programming 1,97803,Italian Language and Culture 3,0.10317889337005398
97608,German Popular Music,32513,Advanced Data Analytics Algorithms,0.10314691575713464
33130,Mathematics 1,48730,Cybersecurity,0.10313766040816748
97508,US Latin American Relations,SMJ09035,Language other than English,0.10312648853618628
48730,Cybersecurity,32146,Data Visualisation and Visual Analytics,0.10312384738506623
976111,Contemporary China,97801,Italian Language and Culture 1,0.10308654819824067
97407,Francophone Identities in Conflict,976211,Contemporary Japan,0.10306991981595057
41039,Programming 1,42913,Social and Information Network Analysis,0.10304648439735024
97115,Developing Chinese Reading and Writing Skills 2,32144,Technology Research Preparation,0.10304585134411487
31243,AI/Analytics Capstone Project B,31777,Advanced Interaction Design,0.10304033943616658
31005,Machine Learning,41889,Application Development in the iOS Environment,0.10303704191464824
31250,Introduction to Data Analytics,42172,Introduction to Artificial Intelligence,0.10303343314836663
41043,Natural Language Processing,41001,Cloud Computing and Software as a Service,0.10303045528282669
31265,Communication for IT Professionals,97209,Japanese Media and Current Issues,0.10296592629479145
40003,Google Industry Studio,97901,International Internship,0.10295956484765824
41080,Theory of Computing Science,42177,Image Processing and Pattern Recognition,0.10294939098422039
31265,Communication for IT Professionals,41184,Secure Programming and Penetration Testing,0.10294428874012213
97202,Japanese Language and Culture 2,32513,Advanced Data Analytics Algorithms,0.10290604256756426
976111,Contemporary China,42177,Image Processing and Pattern Recognition,0.10289664616793455
97103,Chinese Language and Culture 3,32513,Advanced Data Analytics Algorithms,0.10289018685711669
31268,Web Systems,32567,Business Intelligence for Decision Support,0.10287548465076596
97901,International Internship,41185,Emerging Topics in Cybersecurity and Privacy,0.10287001315021951
31005,Machine Learning,97508,US Latin American Relations,0.10285831218766482
977917,In-country Contemporary Society Study,97601,German Language and Culture 1,0.10282447077086254
40003,Google Industry Studio,43029,Introduction to Humanitarian Engineering,0.10281682804244553
48730,Cybersecurity,97410,Places and Spaces of the Francophone World,0.10281639347254387
976111,Contemporary China,97504,Spanish Language and Culture 4,0.1028078834030285
977917,In-country Contemporary Society Study,97603,German Language and Culture 3,0.1028075713943282
95005,TD: Shaping technologies that shape us,97116,Chinese Business and Administrative Language,0.10275243937888176
43029,Introduction to Humanitarian Engineering,41020,Human-centred Design Methods,0.10272677275260345
31268,Web Systems,33230,Mathematics 2,0.10270810661561758
43029,Introduction to Humanitarian Engineering,97804,Italian Language and Culture 4,0.1026850072085775
43029,Introduction to Humanitarian Engineering,97504,Spanish Language and Culture 4,0.10263497949927992
977917,In-country Contemporary Society Study,97602,German Language and Culture 2,0.10259469177825352
32555,Fundamentals of Software Development,32513,Advanced Data Analytics Algorithms,0.1025815220058451
97808,Italian Language and the Arts,42174,Artificial Intelligence Studio,0.10257819778762228
43029,Introduction to Humanitarian Engineering,97501,Spanish Language and Culture 1,0.10257588836706685
977917,In-country Contemporary Society Study,97116,Chinese Business and Administrative Language,0.10257397001697716
32513,Advanced Data Analytics Algorithms,42177,Image Processing and Pattern Recognition,0.10254870324570307
976111,Contemporary China,97802,Italian Language and Culture 2,0.10253075264355575
31265,Communication for IT Professionals,42028,Deep Learning and Convolutional Neural Network,0.10252923548071177
976111,Contemporary China,97804,Italian Language and Culture 4,0.10252896757193489
40001,AWS Industry Studio,41891,Cloud Computing Infrastructure,0.10252611162181158
99200,Intercultural Communication,97101,Chinese Language and Culture 1,0.10251865753858767
31265,Communication for IT Professionals,41043,Natural Language Processing,0.10247711091951603
99200,Intercultural Communication,31260,Fundamentals of Interaction Design,0.10245556353410712
31256,Image Processing and Pattern Recognition,97408,Show and Tell: Francophone Cultures on Display,0.10244915839091294
99200,Intercultural Communication,97606,German Literature,0.10243599254316331
41080,Theory of Computing Science,976211,Contemporary Japan,0.10243366247685665
43029,Introduction to Humanitarian Engineering,97401,French Language and Culture 1,0.10243260584661217
97116,Chinese Business and Administrative Language,42174,Artificial Intelligence Studio,0.10241997866902515
97804,Italian Language and Culture 4,41020,Human-centred Design Methods,0.10238194639387979
31256,Image Processing and Pattern Recognition,97601,German Language and Culture 1,0.1023592296204062
99200,Intercultural Communication,97808,Italian Language and the Arts,0.1023479845470119
31256,Image Processing and Pattern Recognition,97603,German Language and Culture 3,0.10234240670704561
976111,Contemporary China,41889,Application Development in the iOS Environment,0.10233934572655479
40002,Architecting on AWS,40006,iOS industry Studio,0.1023293909458762
81546,Innovation in Complex Systems,97407,Francophone Identities in Conflict,0.10232693020304474
48210,"Interrogating Technology: Sustainability, Environment and Social Change",99218,Intercultural Communication,0.10231161828114345
31268,Web Systems,49275,Neural Networks and Fuzzy Logic,0.10229925232747121
977917,In-country Contemporary Society Study,97407,Francophone Identities in Conflict,0.10228986002566315
95005,TD: Shaping technologies that shape us,42173,Advanced Natural Language Processing,0.10227669315847802
99200,Intercultural Communication,97409,Francophone Cultures of Consumption,0.10222651264296506
99200,Intercultural Communication,97207,Japanese Films and Popular Culture,0.1021729734799024
43029,Introduction to Humanitarian Engineering,95008,TD: Transdisciplinary action lab,0.1021692377948319
976111,Contemporary China,97509,Innocence and Experience in Hispanophone Societies,0.10216310726755339
976431,Contemporary Italy,97209,Japanese Media and Current Issues,0.10215189078037303
SMJ10189,Google Industry,42049,Architecting on Amazon Web Services,0.10214064421033085
31256,Image Processing and Pattern Recognition,97602,German Language and Culture 2,0.10213049028929093
41184,Secure Programming and Penetration Testing,40006,iOS industry Studio,0.10211271208316075
48730,Cybersecurity,97607,German Film,0.10211247701457513
31268,Web Systems,32040,Industry Project,0.10209502107637633
99218,Intercultural Communication,97606,German Literature,0.10208763296581937
97103,Chinese Language and Culture 3,31777,Advanced Interaction Design,0.1020842649962528
41092,Network Fundamentals,32513,Advanced Data Analytics Algorithms,0.10206242136937077
43029,Introduction to Humanitarian Engineering,97402,French Language and Culture 2,0.10205988905549303
41184,Secure Programming and Penetration Testing,41020,Human-centred Design Methods,0.10205231762572956
97502,Spanish Language and Culture 2,42173,Advanced Natural Language Processing,0.10202600037744905
977917,In-country Contemporary Society Study,97806,Italian Popular Culture,0.1020098036007153
31265,Communication for IT Professionals,95002,"TD: Reframing, remixing, reimagining society",0.10200286126492793
41020,Human-centred Design Methods,42904,Cloud Computing and Software as a Service,0.10199546545450258
41130,Professional Practice Studio,32144,Technology Research Preparation,0.101987651208033
33230,Mathematics 2,41182,System Security,0.10197152607331801
31269,Business Requirements Modelling,48023,Programming Fundamentals,0.10189563678979009
99200,Intercultural Communication,97204,Japanese Language and Culture 4,0.10189450904018726
42028,Deep Learning and Convolutional Neural Network,41020,Human-centred Design Methods,0.10188753327201037
977917,In-country Contemporary Society Study,97604,German Language and Culture 4,0.10188383126199584
43024,Introduction to Computational Intelligence,42174,Artificial Intelligence Studio,0.10186372642969324
97501,Spanish Language and Culture 1,SMJ09036,Specialist Country Studies,0.10186336651712587
49275,Neural Networks and Fuzzy Logic,42173,Advanced Natural Language Processing,0.10186013951125325
SMJ10189,Google Industry,40005,Advanced iOS Development,0.10184463718199625
99200,Intercultural Communication,97202,Japanese Language and Culture 2,0.10184339955750482
41039,Programming 1,97409,Francophone Cultures of Consumption,0.10182863152435329
97104,Chinese Language and Culture 4,31777,Advanced Interaction Design,0.10178914421604535
41039,Programming 1,97204,Japanese Language and Culture 4,0.10177510725967158
31265,Communication for IT Professionals,48024,Programming 2,0.10177447535619848
41039,Programming 1,97901,International Internship,0.10176128502361043
97204,Japanese Language and Culture 4,32513,Advanced Data Analytics Algorithms,0.10174285131677735
97605,German Today,42173,Advanced Natural Language Processing,0.10173523103987593
97401,French Language and Culture 1,SMJ09036,Specialist Country Studies,0.10172107927858554
97102,Chinese Language and Culture 2,32513,Advanced Data Analytics Algorithms,0.10169208381741746
31268,Web Systems,42049,Architecting on Amazon Web Services,0.10167329804757985
977917,In-country Contemporary Society Study,97204,Japanese Language and Culture 4,0.10165559182953664
41039,Programming 1,97201,Japanese Language and Culture 1,0.10162370317697376
33130,Mathematics 1,SMJ10190,iOS Industry,0.10161324927396012
977917,In-country Contemporary Society Study,97202,Japanese Language and Culture 2,0.10160460218584409
976421,Contemporary Germany,97509,Innocence and Experience in Hispanophone Societies,0.10159815904952231
99218,Intercultural Communication,32040,Industry Project,0.10159556485805009
99218,Intercultural Communication,97607,German Film,0.10158551580714867
31272,Project Management and the Professional,SMJ09036,Specialist Country Studies,0.1015718645846475
31268,Web Systems,31271,Database Fundamentals,0.10155496881203854
42174,Artificial Intelligence Studio,42173,Advanced Natural Language Processing,0.10153752092361706
97210,Transcultural Communication in Japanese,32513,Advanced Data Analytics Algorithms,0.10153204029061924
976111,Contemporary China,97608,German Popular Music,0.1015132630595504
99218,Intercultural Communication,97808,Italian Language and the Arts,0.1014955037124717
977917,In-country Contemporary Society Study,976411,Contemporary France,0.10149509909056918
57304,The Ethics of Data and AI,42174,Artificial Intelligence Studio,0.10144342950734345
97104,Chinese Language and Culture 4,32513,Advanced Data Analytics Algorithms,0.1014314369035057
40002,Architecting on AWS,42172,Introduction to Artificial Intelligence,0.10142459527016014
31256,Image Processing and Pattern Recognition,97604,German Language and Culture 4,0.10142284614324075
31265,Communication for IT Professionals,41181,Information Security and Management,0.10138772837369775
40002,Architecting on AWS,40003,Google Industry Studio,0.10137763001709083
97405,French Language and Culture 5,SMJ09036,Specialist Country Studies,0.10137677337493882
976431,Contemporary Italy,31260,Fundamentals of Interaction Design,0.10137153999725222
43029,Introduction to Humanitarian Engineering,97112,Language in Chinese Screen Studies,0.10135526346290358
43030,Professional Practice in Computing,99218,Intercultural Communication,0.10135404058699911
97402,French Language and Culture 2,SMJ09036,Specialist Country Studies,0.10135095148632119
40002,Architecting on AWS,43029,Introduction to Humanitarian Engineering,0.10133770801412444
31005,Machine Learning,42850,Natural Language Processing Algorithms,0.10132485000551732
41043,Natural Language Processing,42913,Social and Information Network Analysis,0.1013188786765053
41092,Network Fundamentals,57304,The Ethics of Data and AI,0.10126804752635342
33230,Mathematics 2,41020,Human-centred Design Methods,0.101267578872688
976431,Contemporary Italy,97806,Italian Popular Culture,0.1012554486110189
95009,TD: Change-making for social impact,31777,Advanced Interaction Design,0.10124913242531254
48023,Programming Fundamentals,976111,Contemporary China,0.10124749224376695
99218,Intercultural Communication,97409,Francophone Cultures of Consumption,0.10123715712751113
99200,Intercultural Communication,97203,Japanese Language and Culture 3,0.10121371260484102
43029,Introduction to Humanitarian Engineering,97803,Italian Language and Culture 3,0.1012076041895647
48210,"Interrogating Technology: Sustainability, Environment and Social Change",32933,Research Project,0.10119053295800988
41026,Advanced Software Development,81547,Leading Creative Innovation,0.10118412872513179
33230,Mathematics 2,95002,"TD: Reframing, remixing, reimagining society",0.10116402703783484
31748,Programming on the Internet,41185,Emerging Topics in Cybersecurity and Privacy,0.10113176247995913
31271,Database Fundamentals,40006,iOS industry Studio,0.10112325475747563
41020,Human-centred Design Methods,32146,Data Visualisation and Visual Analytics,0.10109605341970261
43008,Reinforcement Learning,95008,TD: Transdisciplinary action lab,0.10109303998665511
95005,TD: Shaping technologies that shape us,42172,Introduction to Artificial Intelligence,0.1010764348126023
97502,Spanish Language and Culture 2,SMJ10170,Natural Language Processing,0.10106640143550324
97406,French Language and Culture 6,SMJ09036,Specialist Country Studies,0.10105292568002026
95007,TD: Pathways to societal transitions,42172,Introduction to Artificial Intelligence,0.10104209793032352
42028,Deep Learning and Convolutional Neural Network,41180,Data Analytics in Cybersecurity,0.10101916729516887
31250,Introduction to Data Analytics,31260,Fundamentals of Interaction Design,0.101010053405605
42172,Introduction to Artificial Intelligence,32040,Industry Project,0.1010042591044554
97806,Italian Popular Culture,31260,Fundamentals of Interaction Design,0.10099823697608674
95007,TD: Pathways to societal transitions,31260,Fundamentals of Interaction Design,0.10097925713036046
41891,Cloud Computing Infrastructure,42050,SAS Predictive Business Analytics,0.10096726076670204
977917,In-country Contemporary Society Study,97203,Japanese Language and Culture 3,0.10095991575374946
31265,Communication for IT Professionals,97510,Diaspora of the Hispanic Imagination,0.10095717181440189
43008,Reinforcement Learning,32567,Business Intelligence for Decision Support,0.10094970962880508
95005,TD: Shaping technologies that shape us,97408,Show and Tell: Francophone Cultures on Display,0.10092954612688282
41181,Information Security and Management,976111,Contemporary China,0.10092564200196405
97102,Chinese Language and Culture 2,31777,Advanced Interaction Design,0.10089554650002429
41040,Introduction to Artificial Intelligence,32513,Advanced Data Analytics Algorithms,0.10088878317587992
977917,In-country Contemporary Society Study,97508,US Latin American Relations,0.10088682963860834
976211,Contemporary Japan,97509,Innocence and Experience in Hispanophone Societies,0.10088371455452846
97403,French Language and Culture 3,SMJ09036,Specialist Country Studies,0.10086991001441611
41039,Programming 1,97602,German Language and Culture 2,0.10084267414524459
31265,Communication for IT Professionals,977917,In-country Contemporary Society Study,0.10083937400044435
48023,Programming Fundamentals,42049,Architecting on Amazon Web Services,0.10083203945766694
41043,Natural Language Processing,32555,Fundamentals of Software Development,0.10082662293796894
33130,Mathematics 1,42172,Introduction to Artificial Intelligence,0.10082369666238346
41889,Application Development in the iOS Environment,32513,Advanced Data Analytics Algorithms,0.1008167371285776
97505,Spanish Language and Culture 5,SMJ09036,Specialist Country Studies,0.10077705337499325
41040,Introduction to Artificial Intelligence,42173,Advanced Natural Language Processing,0.10076637413432965
SMJ10188,AWS Industry,43029,Introduction to Humanitarian Engineering,0.10075931630580191
976421,Contemporary Germany,97505,Spanish Language and Culture 5,0.10075347602859858
31005,Machine Learning,97208,Japanese Language and Identity,0.10075086178637048
99218,Intercultural Communication,97203,Japanese Language and Culture 3,0.1007432248221186
977917,In-country Contemporary Society Study,97206,Japanese Language and Culture 6,0.1007358511267588
97605,German Today,976211,Contemporary Japan,0.10073149643670688
31271,Database Fundamentals,37181,Discrete Mathematics,0.10071861490017713
97901,International Internship,42904,Cloud Computing and Software as a Service,0.10071802544183021
977917,In-country Contemporary Society Study,97101,Chinese Language and Culture 1,0.1007059808366762
95007,TD: Pathways to societal transitions,SMJ10196,Humanitarian Engineering,0.10068041750507872
97109,Communicating About Chinese Media,95563,Data Driven Storytelling Studio,0.10067558478133397
97801,Italian Language and Culture 1,41020,Human-centred Design Methods,0.10067102386630307
43029,Introduction to Humanitarian Engineering,49016,Technology and Innovation Management,0.10063028239345027
57304,The Ethics of Data and AI,41020,Human-centred Design Methods,0.10062874364927635
40004,Application Development using GCP,31777,Advanced Interaction Design,0.10059491151884038
31243,AI/Analytics Capstone Project B,81547,Leading Creative Innovation,0.10059218282818157
48730,Cybersecurity,97115,Developing Chinese Reading and Writing Skills 2,0.10058977828740756
97607,German Film,31260,Fundamentals of Interaction Design,0.10058947288692735
41130,Professional Practice Studio,976211,Contemporary Japan,0.10058635683112027
97404,French Language and Culture 4,SMJ09036,Specialist Country Studies,0.10057755103171899
97503,Spanish Language and Culture 3,SMJ09036,Specialist Country Studies,0.10054103656713284
31256,Image Processing and Pattern Recognition,97203,Japanese Language and Culture 3,0.10052556761514564
41182,System Security,976431,Contemporary Italy,0.10051672933164986
97802,Italian Language and Culture 2,32513,Advanced Data Analytics Algorithms,0.10050969789686974
99218,Intercultural Communication,97204,Japanese Language and Culture 4,0.10044583116973882
97506,Spanish Language and Culture 6,SMJ09036,Specialist Country Studies,0.10044166732549366
97801,Italian Language and Culture 1,42904,Cloud Computing and Software as a Service,0.10043810938657322
976421,Contemporary Germany,97210,Transcultural Communication in Japanese,0.10041886640129068
976421,Contemporary Germany,97506,Spanish Language and Culture 6,0.10041816844451153
81546,Innovation in Complex Systems,42913,Social and Information Network Analysis,0.100411153759458
31265,Communication for IT Professionals,97109,Communicating About Chinese Media,0.10040178005586294
99218,Intercultural Communication,97202,Japanese Language and Culture 2,0.10039544833245882
43029,Introduction to Humanitarian Engineering,99218,Intercultural Communication,0.10038072697333839
81547,Leading Creative Innovation,97408,Show and Tell: Francophone Cultures on Display,0.10035920312583632
41039,Programming 1,97601,German Language and Culture 1,0.10032900551144384
48210,"Interrogating Technology: Sustainability, Environment and Social Change",SMJ10196,Humanitarian Engineering,0.10031744235037679
41039,Programming 1,97407,Francophone Identities in Conflict,0.10030576727388268
41004,AI/Analytics Capstone Project,42904,Cloud Computing and Software as a Service,0.10028305762381942
976111,Contemporary China,97606,German Literature,0.10028205836180956
43029,Introduction to Humanitarian Engineering,97201,Japanese Language and Culture 1,0.10026621360754007
32513,Advanced Data Analytics Algorithms,32040,Industry Project,0.10025386347680067
31256,Image Processing and Pattern Recognition,97101,Chinese Language and Culture 1,0.10025032503771082
31271,Database Fundamentals,48023,Programming Fundamentals,0.1002442590553145
41039,Programming 1,97508,US Latin American Relations,0.10022811579270421
31265,Communication for IT Professionals,976431,Contemporary Italy,0.10022596138261858
31265,Communication for IT Professionals,95006,TD: Envisioning futures worth wanting,0.10021829175955083
48023,Programming Fundamentals,42050,SAS Predictive Business Analytics,0.10020632120900072
41184,Secure Programming and Penetration Testing,42904,Cloud Computing and Software as a Service,0.10020203381181339
95005,TD: Shaping technologies that shape us,95009,TD: Change-making for social impact,0.10019091778309293
48210,"Interrogating Technology: Sustainability, Environment and Social Change",41130,Professional Practice Studio,0.10018780001715108
97116,Chinese Business and Administrative Language,32144,Technology Research Preparation,0.10014360530722677
43029,Introduction to Humanitarian Engineering,95004,TD: Technologies reimagined in a complex world,0.10013964623165907
48023,Programming Fundamentals,42177,Image Processing and Pattern Recognition,0.10012424801101354
31265,Communication for IT Professionals,41040,Introduction to Artificial Intelligence,0.10011263301863779
977917,In-country Contemporary Society Study,97205,Japanese Language and Culture 5,0.10010292482458692
976411,Contemporary France,97507,Human Rights in Hispanophone Societies,0.0999669722025923
97901,International Internship,31260,Fundamentals of Interaction Design,0.09991799071809095
48080,Introduction to Innovation,40007,iOS Innovation Studio,0.09990659815170622
41182,System Security,976421,Contemporary Germany,0.09990613052395922
43029,Introduction to Humanitarian Engineering,48730,Cybersecurity,0.09990462618908853
99200,Intercultural Communication,31777,Advanced Interaction Design,0.09987186812421613
48210,"Interrogating Technology: Sustainability, Environment and Social Change",97901,International Internship,0.09984101353454608
31250,Introduction to Data Analytics,97116,Chinese Business and Administrative Language,0.09983734303842769
97501,Spanish Language and Culture 1,42173,Advanced Natural Language Processing,0.09982564493612948
31271,Database Fundamentals,48024,Programming 2,0.09979156239129185
43030,Professional Practice in Computing,31005,Machine Learning,0.0997762138792508
48210,"Interrogating Technology: Sustainability, Environment and Social Change",97408,Show and Tell: Francophone Cultures on Display,0.0997744832117635
41039,Programming 1,97505,Spanish Language and Culture 5,0.09976366647152077
31269,Business Requirements Modelling,41183,Privacy Preserving,0.09976165324432494
97405,French Language and Culture 5,976421,Contemporary Germany,0.09975288624302399
31260,Fundamentals of Interaction Design,42850,Natural Language Processing Algorithms,0.09974113155939847
31005,Machine Learning,49275,Neural Networks and Fuzzy Logic,0.09973726868165834
31005,Machine Learning,97114,Developing Chinese Reading and Writing Skills 1,0.09972771341095578
31265,Communication for IT Professionals,97507,Human Rights in Hispanophone Societies,0.09970759022403655
97401,French Language and Culture 1,42173,Advanced Natural Language Processing,0.09968620407687731
31256,Image Processing and Pattern Recognition,97205,Japanese Language and Culture 5,0.09967226361868407
95002,"TD: Reframing, remixing, reimagining society",40007,iOS Innovation Studio,0.09962340076269799
97504,Spanish Language and Culture 4,SMJ09036,Specialist Country Studies,0.09961991761172871
43030,Professional Practice in Computing,32567,Business Intelligence for Decision Support,0.0996058584913188
41039,Programming 1,97405,French Language and Culture 5,0.09960170811274728
43008,Reinforcement Learning,41026,Advanced Software Development,0.09956824944649338
99200,Intercultural Communication,97103,Chinese Language and Culture 3,0.09955296592233483
41039,Programming 1,97104,Chinese Language and Culture 4,0.09954762703080484
97407,Francophone Identities in Conflict,976421,Contemporary Germany,0.09954242677133568
40001,AWS Industry Studio,41025,Introduction to Software Development,0.0994882098746537
31268,Web Systems,976111,Contemporary China,0.09945605794227803
81547,Leading Creative Innovation,SMJ10156,Innovation and Entrepreneurship,0.09945253174105913
81547,Leading Creative Innovation,32130,Fundamentals of Data Analytics,0.09944395094681395
97406,French Language and Culture 6,976421,Contemporary Germany,0.09943422604901885
41039,Programming 1,97506,Spanish Language and Culture 6,0.09943165297379551
31271,Database Fundamentals,976111,Contemporary China,0.09942267585705601
31260,Fundamentals of Interaction Design,49275,Neural Networks and Fuzzy Logic,0.09942232091707869
31005,Machine Learning,97111,Chinese Festivals and Ceremonies,0.09940788025259764
95003,TD: Sustainability in an interconnected world,31260,Fundamentals of Interaction Design,0.09939150725597903
97802,Italian Language and Culture 2,41020,Human-centred Design Methods,0.09939120076288449
976111,Contemporary China,97101,Chinese Language and Culture 1,0.09938030243746265
31269,Business Requirements Modelling,43024,Introduction to Computational Intelligence,0.09938012704392542
99218,Intercultural Communication,97207,Japanese Films and Popular Culture,0.09934206927759781
31271,Database Fundamentals,41020,Human-centred Design Methods,0.09933149048724926
97402,French Language and Culture 2,42173,Advanced Natural Language Processing,0.09932348049101031
977917,In-country Contemporary Society Study,97103,Chinese Language and Culture 3,0.09930333345043292
31268,Web Systems,43008,Reinforcement Learning,0.09929195900868353
41039,Programming 1,97406,French Language and Culture 6,0.09928353085667141
97606,German Literature,32040,Industry Project,0.09926797439663056
41001,Cloud Computing and Software as a Service,97801,Italian Language and Culture 1,0.09926673183758802
99200,Intercultural Communication,97104,Chinese Language and Culture 4,0.09926516300798707
95005,TD: Shaping technologies that shape us,32933,Research Project,0.09926504897036016
976111,Contemporary China,97601,German Language and Culture 1,0.09925041460934542
976111,Contemporary China,97603,German Language and Culture 3,0.09923410263501573
41043,Natural Language Processing,41026,Advanced Software Development,0.09923055241663774
41039,Programming 1,43029,Introduction to Humanitarian Engineering,0.09921834791306801
977917,In-country Contemporary Society Study,32040,Industry Project,0.0992110852895582
31272,Project Management and the Professional,32555,Fundamentals of Software Development,0.09920135640144112
41039,Programming 1,97116,Chinese Business and Administrative Language,0.09916698924658963
31265,Communication for IT Professionals,97407,Francophone Identities in Conflict,0.09915349614995399
48080,Introduction to Innovation,976111,Contemporary China,0.09912165406109423
31256,Image Processing and Pattern Recognition,95005,TD: Shaping technologies that shape us,0.09911960554804354
99218,Intercultural Communication,97103,Chinese Language and Culture 3,0.09909019805230214
976111,Contemporary China,97803,Italian Language and Culture 3,0.09908825445024061
43029,Introduction to Humanitarian Engineering,97601,German Language and Culture 1,0.09908292737879472
43029,Introduction to Humanitarian Engineering,97603,German Language and Culture 3,0.09906664293127601
31265,Communication for IT Professionals,40005,Advanced iOS Development,0.09906588855943607
95005,TD: Shaping technologies that shape us,32144,Technology Research Preparation,0.09906437208503623
976111,Contemporary China,97602,German Language and Culture 2,0.09902862246090072
977917,In-country Contemporary Society Study,97104,Chinese Language and Culture 4,0.09901625221175062
32513,Advanced Data Analytics Algorithms,49275,Neural Networks and Fuzzy Logic,0.09901192912164596
31256,Image Processing and Pattern Recognition,97801,Italian Language and Culture 1,0.09900942281886708
977917,In-country Contemporary Society Study,97102,Chinese Language and Culture 2,0.09897323144661163
977917,In-country Contemporary Society Study,97410,Places and Spaces of the Francophone World,0.09895248820519788
41182,System Security,49275,Neural Networks and Fuzzy Logic,0.09895184933230676
31243,AI/Analytics Capstone Project B,95008,TD: Transdisciplinary action lab,0.09894695219536323
97111,Chinese Festivals and Ceremonies,31260,Fundamentals of Interaction Design,0.09892082213145213
97501,Spanish Language and Culture 1,SMJ10170,Natural Language Processing,0.09888674129484805
97804,Italian Language and Culture 4,41889,Application Development in the iOS Environment,0.09888493605595262
97901,International Internship,32040,Industry Project,0.09887707205523696
31256,Image Processing and Pattern Recognition,97103,Chinese Language and Culture 3,0.09887611223378143
31256,Image Processing and Pattern Recognition,97804,Italian Language and Culture 4,0.09887419316126732
41039,Programming 1,SMJ10190,iOS Industry,0.09886125446021021
97403,French Language and Culture 3,42173,Advanced Natural Language Processing,0.09885206199370515
31265,Communication for IT Professionals,97901,International Internship,0.09884366392975996
41040,Introduction to Artificial Intelligence,95007,TD: Pathways to societal transitions,0.09882338460059557
41182,System Security,40006,iOS industry Studio,0.09880436938308176
99218,Intercultural Communication,97104,Chinese Language and Culture 4,0.09880373297797179
41001,Cloud Computing and Software as a Service,97901,International Internship,0.0987927291839672
976111,Contemporary China,97201,Japanese Language and Culture 1,0.09877555518442047
43029,Introduction to Humanitarian Engineering,97604,German Language and Culture 4,0.09875707986603909
97401,French Language and Culture 1,SMJ10170,Natural Language Processing,0.09874861193757091
33230,Mathematics 2,32144,Technology Research Preparation,0.0987372332075091
43029,Introduction to Humanitarian Engineering,32513,Advanced Data Analytics Algorithms,0.09872082413568935
97116,Chinese Business and Administrative Language,97807,Italophone Literature(s),0.0987142211561447
41039,Programming 1,31748,Programming on the Internet,0.09871139651658721
97803,Italian Language and Culture 3,41889,Application Development in the iOS Environment,0.09869777111618833
31256,Image Processing and Pattern Recognition,97102,Chinese Language and Culture 2,0.09868733233455948
