subject_1_code,subject_1_name,subject_2_code,subject_2_name,similarity_score
97403,French Language and Culture 3,97408,Show and Tell: Francophone Cultures on Display,0.6716782493219666
97401,French Language and Culture 1,97603,German Language and Culture 3,0.6715694169966271
97801,Italian Language and Culture 1,97205,Japanese Language and Culture 5,0.6711531467464463
97403,French Language and Culture 3,97505,Spanish Language and Culture 5,0.6710215044648469
97604,German Language and Culture 4,97804,Italian Language and Culture 4,0.6708851883572265
97803,Italian Language and Culture 3,97204,Japanese Language and Culture 4,0.6708392506519608
97403,French Language and Culture 3,97204,Japanese Language and Culture 4,0.670565639725799
97804,Italian Language and Culture 4,97204,Japanese Language and Culture 4,0.6705607215564404
97802,Italian Language and Culture 2,97205,Japanese Language and Culture 5,0.6704587195542201
97604,German Language and Culture 4,97803,Italian Language and Culture 3,0.6702852023212273
97604,German Language and Culture 4,97802,Italian Language and Culture 2,0.670039932560329
97802,Italian Language and Culture 2,97505,Spanish Language and Culture 5,0.669637217724825
97201,Japanese Language and Culture 1,97209,Japanese Media and Current Issues,0.6695725240721646
97403,French Language and Culture 3,97602,German Language and Culture 2,0.6693464820270684
97405,French Language and Culture 5,97503,Spanish Language and Culture 3,0.6692974653314024
97402,French Language and Culture 2,97603,German Language and Culture 3,0.6691258083815008
97403,French Language and Culture 3,97506,Spanish Language and Culture 6,0.6687883447923334
97404,French Language and Culture 4,97205,Japanese Language and Culture 5,0.6686319373091533
97404,French Language and Culture 4,97408,Show and Tell: Francophone Cultures on Display,0.6684768267672411
97604,German Language and Culture 4,97501,Spanish Language and Culture 1,0.6681512289313436
97403,French Language and Culture 3,97202,Japanese Language and Culture 2,0.6678632571611224
97802,Italian Language and Culture 2,97506,Spanish Language and Culture 6,0.6674086649588012
97803,Italian Language and Culture 3,97506,Spanish Language and Culture 6,0.6674058735559298
97401,French Language and Culture 1,97604,German Language and Culture 4,0.667217925855443
97406,French Language and Culture 6,97503,Spanish Language and Culture 3,0.6671593972695917
97603,German Language and Culture 3,97801,Italian Language and Culture 1,0.6670768099435997
97601,German Language and Culture 1,97803,Italian Language and Culture 3,0.6669673190843939
97602,German Language and Culture 2,97804,Italian Language and Culture 4,0.6668280568064259
97803,Italian Language and Culture 3,97202,Japanese Language and Culture 2,0.6662484596642764
97603,German Language and Culture 3,97504,Spanish Language and Culture 4,0.6657339527325105
97402,French Language and Culture 2,97604,German Language and Culture 4,0.664790150810118
97404,French Language and Culture 4,97602,German Language and Culture 2,0.6643201510535383
97203,Japanese Language and Culture 3,97504,Spanish Language and Culture 4,0.663955299030087
97205,Japanese Language and Culture 5,97501,Spanish Language and Culture 1,0.6636776417874886
97602,German Language and Culture 2,97203,Japanese Language and Culture 3,0.6635066787296315
97601,German Language and Culture 1,97203,Japanese Language and Culture 3,0.663409290853102
97405,French Language and Culture 5,97203,Japanese Language and Culture 3,0.6633317371998358
97404,French Language and Culture 4,97202,Japanese Language and Culture 2,0.662860499972757
97401,French Language and Culture 1,97205,Japanese Language and Culture 5,0.6627505876152213
97601,German Language and Culture 1,97504,Spanish Language and Culture 4,0.6625484171621037
97403,French Language and Culture 3,97205,Japanese Language and Culture 5,0.6624668060352894
97204,Japanese Language and Culture 4,97503,Spanish Language and Culture 3,0.6624304630504202
97804,Italian Language and Culture 4,97206,Japanese Language and Culture 6,0.6619403140244555
97405,French Language and Culture 5,97603,German Language and Culture 3,0.6618082099733451
97406,French Language and Culture 6,97203,Japanese Language and Culture 3,0.6612127266325541
97602,German Language and Culture 2,97503,Spanish Language and Culture 3,0.6611808970897065
97206,Japanese Language and Culture 6,97502,Spanish Language and Culture 2,0.6603800769172619
97402,French Language and Culture 2,97205,Japanese Language and Culture 5,0.6603390676671869
97604,German Language and Culture 4,97801,Italian Language and Culture 1,0.6603189282300003
97602,German Language and Culture 2,97803,Italian Language and Culture 3,0.6602728767794205
97202,Japanese Language and Culture 2,97503,Spanish Language and Culture 3,0.6597398751715391
97406,French Language and Culture 6,97603,German Language and Culture 3,0.6596940663076621
97204,Japanese Language and Culture 4,97504,Spanish Language and Culture 4,0.6590654354688279
97405,French Language and Culture 5,97204,Japanese Language and Culture 4,0.6578080404434947
97801,Italian Language and Culture 1,97206,Japanese Language and Culture 6,0.6575198425060395
97603,German Language and Culture 3,97203,Japanese Language and Culture 3,0.6575142375982659
97602,German Language and Culture 2,97202,Japanese Language and Culture 2,0.6572680823665544
97203,Japanese Language and Culture 3,97505,Spanish Language and Culture 5,0.6568479624286804
97803,Italian Language and Culture 3,97206,Japanese Language and Culture 6,0.6563415840540724
97406,French Language and Culture 6,97204,Japanese Language and Culture 4,0.6557066753032892
97603,German Language and Culture 3,97505,Spanish Language and Culture 5,0.6552463409820444
97205,Japanese Language and Culture 5,97504,Spanish Language and Culture 4,0.6550114554356149
97203,Japanese Language and Culture 3,97506,Spanish Language and Culture 6,0.6546619723062949
97205,Japanese Language and Culture 5,97503,Spanish Language and Culture 3,0.6545577769992952
97405,French Language and Culture 5,97604,German Language and Culture 4,0.6543171308020901
97604,German Language and Culture 4,97203,Japanese Language and Culture 3,0.6531537330332453
97603,German Language and Culture 3,97506,Spanish Language and Culture 6,0.653065681056085
97406,French Language and Culture 6,97604,German Language and Culture 4,0.6522269173586981
97405,French Language and Culture 5,97601,German Language and Culture 1,0.6518577668778037
97602,German Language and Culture 2,97504,Spanish Language and Culture 4,0.6516351990597297
97204,Japanese Language and Culture 4,97505,Spanish Language and Culture 5,0.6512904943847779
97802,Italian Language and Culture 2,97206,Japanese Language and Culture 6,0.651137275360379
97601,German Language and Culture 1,97202,Japanese Language and Culture 2,0.6505541885255626
97101,Chinese Language and Culture 1,97502,Spanish Language and Culture 2,0.6504912577327648
97405,French Language and Culture 5,97602,German Language and Culture 2,0.6504010784078847
97202,Japanese Language and Culture 2,97504,Spanish Language and Culture 4,0.6502291640265554
97109,Communicating About Chinese Media,97112,Language in Chinese Screen Studies,0.6499416927453885
97101,Chinese Language and Culture 1,97201,Japanese Language and Culture 1,0.6499079069795902
97406,French Language and Culture 6,97601,German Language and Culture 1,0.6497754098625791
97404,French Language and Culture 4,97206,Japanese Language and Culture 6,0.6495721695481218
97206,Japanese Language and Culture 6,97501,Spanish Language and Culture 1,0.6494800992902888
97204,Japanese Language and Culture 4,97506,Spanish Language and Culture 6,0.6491229995169181
97405,French Language and Culture 5,97202,Japanese Language and Culture 2,0.6490497249245585
97507,Human Rights in Hispanophone Societies,97509,Innocence and Experience in Hispanophone Societies,0.6488808527456064
97604,German Language and Culture 4,97204,Japanese Language and Culture 4,0.648819457190798
97401,French Language and Culture 1,97206,Japanese Language and Culture 6,0.6485728768709378
97406,French Language and Culture 6,97602,German Language and Culture 2,0.6483233747781193
97604,German Language and Culture 4,97505,Spanish Language and Culture 5,0.6478233588228635
97603,German Language and Culture 3,97205,Japanese Language and Culture 5,0.6477597220799612
97101,Chinese Language and Culture 1,97403,French Language and Culture 3,0.6476150744065203
97406,French Language and Culture 6,97202,Japanese Language and Culture 2,0.6469763381880618
97402,French Language and Culture 2,97206,Japanese Language and Culture 6,0.6462129447040614
97101,Chinese Language and Culture 1,97804,Italian Language and Culture 4,0.6460948329216553
97604,German Language and Culture 4,97506,Spanish Language and Culture 6,0.6456674025826994
97601,German Language and Culture 1,97505,Spanish Language and Culture 5,0.6453543271814405
97603,German Language and Culture 3,97204,Japanese Language and Culture 4,0.6450601552990199
SMJ10188,AWS Industry,SMJ10189,Google Industry,0.6444917495385255
97602,German Language and Culture 2,97505,Spanish Language and Culture 5,0.6439121717678127
97601,German Language and Culture 1,97506,Spanish Language and Culture 6,0.6432065878789679
97403,French Language and Culture 3,97206,Japanese Language and Culture 6,0.6431458277058912
97602,German Language and Culture 2,97204,Japanese Language and Culture 4,0.6431324570134912
97601,German Language and Culture 1,97204,Japanese Language and Culture 4,0.6429483321801056
97101,Chinese Language and Culture 1,97404,French Language and Culture 4,0.6427085465296958
97202,Japanese Language and Culture 2,97505,Spanish Language and Culture 5,0.6425853081403728
97602,German Language and Culture 2,97506,Spanish Language and Culture 6,0.6417692319587841
97206,Japanese Language and Culture 6,97504,Spanish Language and Culture 4,0.641277636437518
97102,Chinese Language and Culture 2,97502,Spanish Language and Culture 2,0.6405602937132484
97604,German Language and Culture 4,97205,Japanese Language and Culture 5,0.640526348284644
97202,Japanese Language and Culture 2,97506,Spanish Language and Culture 6,0.640446784133704
97103,Chinese Language and Culture 3,97502,Spanish Language and Culture 2,0.6402892157383686
97101,Chinese Language and Culture 1,97801,Italian Language and Culture 1,0.6399187944350558
97101,Chinese Language and Culture 1,97501,Spanish Language and Culture 1,0.6397921083933028
97101,Chinese Language and Culture 1,97803,Italian Language and Culture 3,0.6396763376758977
97101,Chinese Language and Culture 1,97503,Spanish Language and Culture 3,0.6396304905345741
97101,Chinese Language and Culture 1,97802,Italian Language and Culture 2,0.6396038496085118
97603,German Language and Culture 3,97202,Japanese Language and Culture 2,0.6392956558164703
41025,Introduction to Software Development,32555,Fundamentals of Software Development,0.6389095186556722
97101,Chinese Language and Culture 1,97401,French Language and Culture 1,0.6388984185864979
97102,Chinese Language and Culture 2,97201,Japanese Language and Culture 1,0.6374894681255632
97101,Chinese Language and Culture 1,97402,French Language and Culture 2,0.6365736884240806
97104,Chinese Language and Culture 4,97502,Spanish Language and Culture 2,0.6354018329183617
97206,Japanese Language and Culture 6,97503,Spanish Language and Culture 3,0.635153873029354
97604,German Language and Culture 4,97202,Japanese Language and Culture 2,0.6351382201350666
97806,Italian Popular Culture,97807,Italophone Literature(s),0.6346859904383416
97101,Chinese Language and Culture 1,97504,Spanish Language and Culture 4,0.6346508650384441
97106,Chinese Language and Culture 6,97406,French Language and Culture 6,0.6342700746693857
97601,German Language and Culture 1,97205,Japanese Language and Culture 5,0.6336166850327378
97105,Chinese Language and Culture 5,97405,French Language and Culture 5,0.6324813573881468
97602,German Language and Culture 2,97205,Japanese Language and Culture 5,0.6322007594024329
97102,Chinese Language and Culture 2,97403,French Language and Culture 3,0.6308079235619228
97106,Chinese Language and Culture 6,97405,French Language and Culture 5,0.6305537412777197
97105,Chinese Language and Culture 5,97406,French Language and Culture 6,0.6304608982351265
97103,Chinese Language and Culture 3,97501,Spanish Language and Culture 1,0.6297137660089681
97603,German Language and Culture 3,97206,Japanese Language and Culture 6,0.6295503033284894
97103,Chinese Language and Culture 3,97801,Italian Language and Culture 1,0.628902339060491
97103,Chinese Language and Culture 3,97401,French Language and Culture 1,0.6288341540748675
97106,Chinese Language and Culture 6,97506,Spanish Language and Culture 6,0.6279574811266867
97102,Chinese Language and Culture 2,97402,French Language and Culture 2,0.6267724796872174
97103,Chinese Language and Culture 3,97402,French Language and Culture 2,0.6265460442868187
97105,Chinese Language and Culture 5,97505,Spanish Language and Culture 5,0.6262479301370024
97102,Chinese Language and Culture 2,97404,French Language and Culture 4,0.6260720037340787
97103,Chinese Language and Culture 3,97201,Japanese Language and Culture 1,0.6250097746560156
97104,Chinese Language and Culture 4,97501,Spanish Language and Culture 1,0.6249224398238165
97106,Chinese Language and Culture 6,97505,Spanish Language and Culture 5,0.6243393116691968
97105,Chinese Language and Culture 5,97506,Spanish Language and Culture 6,0.6241637769269021
97104,Chinese Language and Culture 4,97401,French Language and Culture 1,0.6240495206252404
97104,Chinese Language and Culture 4,97801,Italian Language and Culture 1,0.6238849513571215
97102,Chinese Language and Culture 2,97804,Italian Language and Culture 4,0.6237156967774256
97102,Chinese Language and Culture 2,97501,Spanish Language and Culture 1,0.6233908266102008
97405,French Language and Culture 5,97605,German Today,0.6231899228822946
97102,Chinese Language and Culture 2,97503,Spanish Language and Culture 3,0.6231144476621865
97102,Chinese Language and Culture 2,97401,French Language and Culture 1,0.6225200468364464
97604,German Language and Culture 4,97206,Japanese Language and Culture 6,0.6224446760785101
97104,Chinese Language and Culture 4,97402,French Language and Culture 2,0.6217788204619039
97406,French Language and Culture 6,97605,German Today,0.6211991451794432
97105,Chinese Language and Culture 5,97205,Japanese Language and Culture 5,0.6207800108537641
97104,Chinese Language and Culture 4,97201,Japanese Language and Culture 1,0.6203949430745573
97601,German Language and Culture 1,97206,Japanese Language and Culture 6,0.6202172038128301
97605,German Today,97502,Spanish Language and Culture 2,0.6200984286446697
97101,Chinese Language and Culture 1,97203,Japanese Language and Culture 3,0.6200322973480954
97101,Chinese Language and Culture 1,97405,French Language and Culture 5,0.6195488873922591
97106,Chinese Language and Culture 6,97205,Japanese Language and Culture 5,0.6188880569867053
97602,German Language and Culture 2,97206,Japanese Language and Culture 6,0.6188312216315214
41185,Emerging Topics in Cybersecurity and Privacy,41182,System Security,0.6184565941431666
97605,German Today,97804,Italian Language and Culture 4,0.6181862431112336
97102,Chinese Language and Culture 2,97801,Italian Language and Culture 1,0.6177738960476105
97101,Chinese Language and Culture 1,97406,French Language and Culture 6,0.6175697409626394
97102,Chinese Language and Culture 2,97803,Italian Language and Culture 3,0.6175486094382783
97104,Chinese Language and Culture 4,97404,French Language and Culture 4,0.6174924940626043
97102,Chinese Language and Culture 2,97802,Italian Language and Culture 2,0.617452198481376
40002,Architecting on AWS,40001,AWS Industry Studio,0.6174481242297761
97605,German Today,97505,Spanish Language and Culture 5,0.6170349623625058
97103,Chinese Language and Culture 3,97802,Italian Language and Culture 2,0.6169525434163744
97103,Chinese Language and Culture 3,97804,Italian Language and Culture 4,0.6164739467958131
97105,Chinese Language and Culture 5,97502,Spanish Language and Culture 2,0.6162646521725612
97101,Chinese Language and Culture 1,97601,German Language and Culture 1,0.6160547492404146
97101,Chinese Language and Culture 1,97603,German Language and Culture 3,0.6159534995953145
97103,Chinese Language and Culture 3,97403,French Language and Culture 3,0.6157724511147468
97605,German Today,97506,Spanish Language and Culture 6,0.6152895735964115
97105,Chinese Language and Culture 5,97201,Japanese Language and Culture 1,0.6150563348470277
97505,Spanish Language and Culture 5,97509,Innocence and Experience in Hispanophone Societies,0.6144680154894422
97106,Chinese Language and Culture 6,97502,Spanish Language and Culture 2,0.6143864597832693
97101,Chinese Language and Culture 1,97604,German Language and Culture 4,0.614213662328734
97102,Chinese Language and Culture 2,97504,Spanish Language and Culture 4,0.6141194835807355
97104,Chinese Language and Culture 4,97802,Italian Language and Culture 2,0.6135779568810189
97103,Chinese Language and Culture 3,97203,Japanese Language and Culture 3,0.613500069383525
97101,Chinese Language and Culture 1,97505,Spanish Language and Culture 5,0.6132911194586723
97106,Chinese Language and Culture 6,97201,Japanese Language and Culture 1,0.6131818250515658
97104,Chinese Language and Culture 4,97804,Italian Language and Culture 4,0.6130857876349969
97104,Chinese Language and Culture 4,97405,French Language and Culture 5,0.6130586177637786
97506,Spanish Language and Culture 6,97509,Innocence and Experience in Hispanophone Societies,0.6124230658371437
97106,Chinese Language and Culture 6,97206,Japanese Language and Culture 6,0.6123229731594937
97605,German Today,97803,Italian Language and Culture 3,0.6120697576947953
97101,Chinese Language and Culture 1,97506,Spanish Language and Culture 6,0.6112500865165486
97104,Chinese Language and Culture 4,97406,French Language and Culture 6,0.6111002044743911
97104,Chinese Language and Culture 4,97403,French Language and Culture 3,0.6110504028521433
97103,Chinese Language and Culture 3,97404,French Language and Culture 4,0.6110458533398214
97103,Chinese Language and Culture 3,97803,Italian Language and Culture 3,0.6102618164463466
97605,German Today,97501,Spanish Language and Culture 1,0.6098950520168573
97503,Spanish Language and Culture 3,97509,Innocence and Experience in Hispanophone Societies,0.6093556515798026
97605,German Today,97801,Italian Language and Culture 1,0.6093195262376631
97401,French Language and Culture 1,97605,German Today,0.6090431237356898
97104,Chinese Language and Culture 4,97203,Japanese Language and Culture 3,0.6089983170589359
97105,Chinese Language and Culture 5,97206,Japanese Language and Culture 6,0.6087852220346718
97103,Chinese Language and Culture 3,97503,Spanish Language and Culture 3,0.6080615854215768
97101,Chinese Language and Culture 1,97602,German Language and Culture 2,0.6079495830248318
97104,Chinese Language and Culture 4,97505,Spanish Language and Culture 5,0.6069215246723779
97104,Chinese Language and Culture 4,97803,Italian Language and Culture 3,0.6068946559530599
97402,French Language and Culture 2,97605,German Today,0.6068270266555095
97103,Chinese Language and Culture 3,97405,French Language and Culture 5,0.6067517178656525
97101,Chinese Language and Culture 1,97202,Japanese Language and Culture 2,0.606686106707056
97105,Chinese Language and Culture 5,97804,Italian Language and Culture 4,0.6066259024139519
97105,Chinese Language and Culture 5,97801,Italian Language and Culture 1,0.6065079391224931
97105,Chinese Language and Culture 5,97404,French Language and Culture 4,0.6064607312265959
97105,Chinese Language and Culture 5,97501,Spanish Language and Culture 1,0.606174139140014
97102,Chinese Language and Culture 2,97203,Japanese Language and Culture 3,0.6058869374741751
97104,Chinese Language and Culture 4,97504,Spanish Language and Culture 4,0.6055685979151212
97505,Spanish Language and Culture 5,97510,Diaspora of the Hispanic Imagination,0.6055062420031055
97105,Chinese Language and Culture 5,97401,French Language and Culture 1,0.6053274083938992
97104,Chinese Language and Culture 4,97506,Spanish Language and Culture 6,0.6049016897427067
97103,Chinese Language and Culture 3,97406,French Language and Culture 6,0.6048134519426298
97106,Chinese Language and Culture 6,97804,Italian Language and Culture 4,0.6047770860831035
97106,Chinese Language and Culture 6,97801,Italian Language and Culture 1,0.6046594823088663
97106,Chinese Language and Culture 6,97404,French Language and Culture 4,0.6046124182886755
97104,Chinese Language and Culture 4,97204,Japanese Language and Culture 4,0.6044317466636686
97106,Chinese Language and Culture 6,97501,Spanish Language and Culture 1,0.6043266996500091
97101,Chinese Language and Culture 1,97204,Japanese Language and Culture 4,0.6040998552001406
97403,French Language and Culture 3,97605,German Today,0.6039468468267736
97102,Chinese Language and Culture 2,97405,French Language and Culture 5,0.603917487711216
97404,French Language and Culture 4,97605,German Today,0.6038561241328418
97605,German Today,97201,Japanese Language and Culture 1,0.6035009782415736
97506,Spanish Language and Culture 6,97510,Diaspora of the Hispanic Imagination,0.6034911171343804
97106,Chinese Language and Culture 6,97401,French Language and Culture 1,0.603482549488774
97104,Chinese Language and Culture 4,97503,Spanish Language and Culture 3,0.6033714205280692
97605,German Today,97802,Italian Language and Culture 2,0.6033429784371726
97105,Chinese Language and Culture 5,97402,French Language and Culture 2,0.6031248315154893
97502,Spanish Language and Culture 2,97509,Innocence and Experience in Hispanophone Societies,0.6020946099586073
97102,Chinese Language and Culture 2,97406,French Language and Culture 6,0.601988275725026
97504,Spanish Language and Culture 4,97509,Innocence and Experience in Hispanophone Societies,0.6017402254867327
42173,Advanced Natural Language Processing,SMJ10170,Natural Language Processing,0.6016704230297165
97106,Chinese Language and Culture 6,97402,French Language and Culture 2,0.6012866854132406
97605,German Today,97205,Japanese Language and Culture 5,0.6008348997722723
97103,Chinese Language and Culture 3,97202,Japanese Language and Culture 2,0.6008301434574279
97103,Chinese Language and Culture 3,97505,Spanish Language and Culture 5,0.600644656380499
97503,Spanish Language and Culture 3,97510,Diaspora of the Hispanic Imagination,0.6005909428006401
97105,Chinese Language and Culture 5,97802,Italian Language and Culture 2,0.6005209255338154
97105,Chinese Language and Culture 5,97803,Italian Language and Culture 3,0.6004842031221161
97105,Chinese Language and Culture 5,97403,French Language and Culture 3,0.6002622233954874
97102,Chinese Language and Culture 2,97601,German Language and Culture 1,0.6001388101290498
97102,Chinese Language and Culture 2,97603,German Language and Culture 3,0.6000401762955927
